b_gleandril;Glenandril;;;;;;;;;;;;;x
b_glebeinn;Glebeinn;;;;;;;;;;;;;x
b_glebrim;Glebrim;;;;;;;;;;;;;x
b_glenandril;Glenandril;;;;;;;;;;;;;x
b_glenariff;Glenariff;;;;;;;;;;;;;x
b_glenarm;Glenarm;;;;;;;;;;;;;x
b_glenbridge;Glenbridge;;;;;;;;;;;;;x
b_glenchant;Glenchant;;;;;;;;;;;;;x
b_glenedra;Glenedra;;;;;;;;;;;;;x
b_glenguard;Glenguard;;;;;;;;;;;;;x
b_glenmarch;Glenmarch;;;;;;;;;;;;;x
b_glenmoril;Glenmoril;;;;;;;;;;;;;x
b_glenpoint;Glenpoint;;;;;;;;;;;;;x
b_glenschul;Glenschul;;;;;;;;;;;;;x
b_glenshade;Glenshade;;;;;;;;;;;;;x
b_glenumbra;Glenumbra Moors;;;;;;;;;;;;;x
b_eaglesbrook;Eagle's Brook;;;;;;;;;;;;;x
b_glenvale;Glenvale;;;;;;;;;;;;;x
b_glenview;Glenview;;;;;;;;;;;;;x
b_glewood;Glewood;;;;;;;;;;;;;x
b_glimmerdale;Glimmerdale;;;;;;;;;;;;;x
b_glimmerdim;Glimmerdim;;;;;;;;;;;;;x
b_glimmerwood;Glimmerwood;;;;;;;;;;;;;x
b_glimpsewood;Glimpsewood;;;;;;;;;;;;;x
b_gloomreach;Gloomreach;;;;;;;;;;;;;x
b_glyneath;Glyneath;;;;;;;;;;;;;x
b_gnaarmok;Gnaarmok;;;;;;;;;;;;;x
b_gnarledroot;Gnarledroot;;;;;;;;;;;;;x
b_gnarren;Gnarren;;;;;;;;;;;;;x
b_gnisis;Gnisis;;;;;;;;;;;;;x
b_gnoll;Gnoll;;;;;;;;;;;;;x
b_gnollsal;Gnollsal;;;;;;;;;;;;;x
b_gnollsmeeting;Gnoll's Meeting;;;;;;;;;;;;;x
b_goa;Goa;;;;;;;;;;;;;x
b_godspeak;God's Peak;;;;;;;;;;;;;x
b_godsreach;Godsreach;;;;;;;;;;;;;x
b_godswine;Godswine;;;;;;;;;;;;;x
b_gojira;Gojira;;;;;;;;;;;;;x
b_gokale;Gokale;;;;;;;;;;;;;x
b_golamus;Golamus;;;;;;;;;;;;;x
b_golan;Golan;;;;;;;;;;;;;x
b_golanbul;Golanbul;;;;;;;;;;;;;x
b_goland;Goland;;;;;;;;;;;;;x
b_golavesa;Golavesa;;;;;;;;;;;;;x
b_golborne;Golborne;;;;;;;;;;;;;x
b_goldbourne;Goldbourne;;;;;;;;;;;;;x
b_goldenglow;Goldenglow;;;;;;;;;;;;;x
b_goldenhilt;Golden-Hilt;;;;;;;;;;;;;x
b_goldentol;Goldentol;;;;;;;;;;;;;x
b_goldhaven;Goldhaven;;;;;;;;;;;;;x
b_goldshade;Goldshade;;;;;;;;;;;;;x
b_goldthroat;Goldthroat;;;;;;;;;;;;;x
b_goldwine;Goldwine;;;;;;;;;;;;;x
b_golig;Golig;;;;;;;;;;;;;x
b_golkale;Golkale;;;;;;;;;;;;;x
b_golvas;Golvas;;;;;;;;;;;;;x
b_gonanis;Gonanis;;;;;;;;;;;;;x
b_gondar;Gondar;;;;;;;;;;;;;x
b_goodrun;Goodrun;;;;;;;;;;;;;x
b_goranboy;Goranboy;;;;;;;;;;;;;x
b_gorang;Gorang;;;;;;;;;;;;;x
b_gordium;Gordium;;;;;;;;;;;;;x
b_gorjar;Gorjar;;;;;;;;;;;;;x
b_gorkal;Gorkal;;;;;;;;;;;;;x
b_gorling;Gorling;;;;;;;;;;;;;x
b_gormal;Gormal;;;;;;;;;;;;;x
b_gortgarn;Gortgarn;;;;;;;;;;;;;x
b_goscote;Goscote;;;;;;;;;;;;;x
b_gosland;Gosland;;;;;;;;;;;;;x
b_gothleigh;Gothleigh;;;;;;;;;;;;;x
b_gottlesfont;Gottlesfont;;;;;;;;;;;;;x
b_gottshaw;Gottshaw;;;;;;;;;;;;;x
b_gourt;Gourt;;;;;;;;;;;;;x
b_gozan;Gozan;;;;;;;;;;;;;x
b_graccha;Graccha;;;;;;;;;;;;;x
b_graddunspring;Graddun Spring;;;;;;;;;;;;;x
b_graigmut;Graigmut;;;;;;;;;;;;;x
b_grangehill;Grangehill;;;;;;;;;;;;;x
b_grangrove;Grangrove;;;;;;;;;;;;;x
b_granitefalls;Granitefalls;;;;;;;;;;;;;x
b_graring;Graring;;;;;;;;;;;;;x
b_grassmoor;Grassmoor;;;;;;;;;;;;;x
b_gravelbeach;Gravelbeach;;;;;;;;;;;;;x
b_gravelines;Gravelines;;;;;;;;;;;;;x
b_gravenshite;Gravenshite;;;;;;;;;;;;;x
b_gravenwatch;Gravenwatch;;;;;;;;;;;;;x
b_graymont;Graymont;;;;;;;;;;;;;x
b_grayrock;Grayrock;;;;;;;;;;;;;x
b_greatgrass;Greatgrass;;;;;;;;;;;;;x
b_greathall;Greathall;;;;;;;;;;;;;x
b_greatlift;Greatlift;;;;;;;;;;;;;x
b_great_court_of_hanatok;GreatCourtofHanatok;;;;;;;;;;;;;x
b_greenbeach;Greenbeach;;;;;;;;;;;;;x
b_greendar;Greendar;;;;;;;;;;;;;x
b_greenemperor;Northern District;;;;;;;;;;;;;x
b_greenglade;Greenglade;;;;;;;;;;;;;x
b_greenhall;Greenhall;;;;;;;;;;;;;x
b_greenheart;Greenheart;;;;;;;;;;;;;x
b_greenhedge;Greenhedge;;;;;;;;;;;;;x
b_greenlight;Greenlight;;;;;;;;;;;;;x
b_greenmead;Greenmead;;;;;;;;;;;;;x
b_greenore;Greenore;;;;;;;;;;;;;x
b_greenpeace;Greenpeace;;;;;;;;;;;;;x
b_greenpoint;Greenpoint;;;;;;;;;;;;;x
b_greenscale;Greenscale;;;;;;;;;;;;;x
b_greenspring;Greenspring;;;;;;;;;;;;;x
b_greenspringhollow;Greenspring Hollow;;;;;;;;;;;;;x
b_greenvale;Greenvale;;;;;;;;;;;;;x
b_grendan;Grendan;;;;;;;;;;;;;x
b_gresford;Gresford;;;;;;;;;;;;;x
b_greybarrow;Greybarrow;;;;;;;;;;;;;x
b_greycrystal;Greycrystal;;;;;;;;;;;;;x
b_greydove;Greydove;;;;;;;;;;;;;x
b_greyland;Greyland;;;;;;;;;;;;;x
b_greyleaf;Greyleaf;;;;;;;;;;;;;x
b_greymarch;Greymarch;;;;;;;;;;;;;x
b_greymarsh;Greymarsh;;;;;;;;;;;;;x
b_greymoor;Greymoor;;;;;;;;;;;;;x
b_greythaal;Greythaal;;;;;;;;;;;;;x
b_greytower;Greytower;;;;;;;;;;;;;x
b_greywater;Greywater;;;;;;;;;;;;;x
b_greywinter;Greywinter;;;;;;;;;;;;;x
b_gridere;Gridere;;;;;;;;;;;;;x
b_grief;Grief;;;;;;;;;;;;;x
b_griefswald;Griefswald;;;;;;;;;;;;;x
b_griffingate;Griffingate;;;;;;;;;;;;;x
b_griffinlake;Griffinlake;;;;;;;;;;;;;x
b_grimdyke;Grimdyke;;;;;;;;;;;;;x
b_grimmarket;Grimmarket;;;;;;;;;;;;;x
b_grimrock;Grimrock;;;;;;;;;;;;;x
b_grimwald;Grimwald;;;;;;;;;;;;;x
b_grinstead;Grinstead;;;;;;;;;;;;;x
b_grobak;Grobak;;;;;;;;;;;;;x
b_groesvit;Groesvit;;;;;;;;;;;;;x
b_groning;Gronning;;;;;;;;;;;;;x
b_gronn;Gronn;;;;;;;;;;;;;x
b_gronning;Gronning;;;;;;;;;;;;;x
b_grouville;Grouville;;;;;;;;;;;;;x
b_gubug;Gubug;;;;;;;;;;;;;x
b_guidesrest;Guide's Rest;;;;;;;;;;;;;x
b_guldunrock;Guldun Rock;;;;;;;;;;;;;x
b_gulfjell;Gulfjell;;;;;;;;;;;;;x
b_gulkhona;Gulkhona;;;;;;;;;;;;;x
b_swordpoint;Sword's Point;;;;;;;;;;;;;x
b_kyneaegis;Kyne's Aegis;;;;;;;;;;;;;x
b_guri;Guri;;;;;;;;;;;;;x
b_guryev;Guryev;;;;;;;;;;;;;x
b_gweden;Gweden;;;;;;;;;;;;;x
b_gyabo;Gyabo;;;;;;;;;;;;;x
b_gyai;Gyai;;;;;;;;;;;;;x
b_gylglac;Gylglac;;;;;;;;;;;;;x
b_gypsum;Gypsum;;;;;;;;;;;;;x
b_gyzum;Gyzum;;;;;;;;;;;;;x
b_haalfingar;Half's Finger;;;;;;;;;;;;;x
b_dragonbelly;Dragon's Belly;;;;;;;;;;;;;x
b_karthwatch;Kartwatch;;;;;;;;;;;;;x
b_habeyek;Habeyek;;;;;;;;;;;;;x
b_habykali;Habykali;;;;;;;;;;;;;x
b_hachi;Hachi;;;;;;;;;;;;;x
b_hackdirt;Hackdirt;;;;;;;;;;;;;x
b_hadaf;Hadaf;;;;;;;;;;;;;x
b_hadinhal;Hadinhal;;;;;;;;;;;;;x
b_hadun;Hadun;;;;;;;;;;;;;x
b_haebolon;Haebolon;;;;;;;;;;;;;x
b_haedai;Haedai;;;;;;;;;;;;;x
b_haemar;Haemar;;;;;;;;;;;;;x
b_hafar;Hafar;;;;;;;;;;;;;x
b_hafares;Hafares;;;;;;;;;;;;;x
b_hagaigny;Hagaigny;;;;;;;;;;;;;x
b_haganai;Haganai;;;;;;;;;;;;;x
b_hagermarsch;Hagarmarch;;;;;;;;;;;;;x
b_hagoiaq;Hagoiaq;;;;;;;;;;;;;x
b_hagouhad;Hagouhad;;;;;;;;;;;;;x
b_hagraven;Hagraven;;;;;;;;;;;;;x
b_hagridshelm;Hagridshelm;;;;;;;;;;;;;x
b_hagrock;Hagrock;;;;;;;;;;;;;x
b_hagsend;Hag's End;;;;;;;;;;;;;x
b_hagsfjord;Hagsfjord;;;;;;;;;;;;;x
b_haidar;Haidar;;;;;;;;;;;;;x
b_haiger;Haigar;;;;;;;;;;;;;x
b_hairan;Hairan;;;;;;;;;;;;;x
b_hairar;Hairar;;;;;;;;;;;;;x
b_hairatvassamsi;Hairat-Vessamsi;;;;;;;;;;;;;x
b_haiyir;Haiyir;;;;;;;;;;;;;x
b_halamshiral;Halamshiral;;;;;;;;;;;;;x
b_halaran;Halaran;;;;;;;;;;;;;x
b_hale;Hale;;;;;;;;;;;;;x
b_halfmoon;Half-Moon Mills;;;;;;;;;;;;;x
b_halfrun;Halfrun;;;;;;;;;;;;;x
b_halgard;Halgard;;;;;;;;;;;;;x
b_halmstad;Halmstad;;;;;;;;;;;;;x
b_halrheim;Halrheim;;;;;;;;;;;;;x
b_halrleid;Halrleid;;;;;;;;;;;;;x
b_halrvatn;Halrvatn;;;;;;;;;;;;;x
b_halrynn;Halrynn;;;;;;;;;;;;;x
b_halveske;Halveske;;;;;;;;;;;;;x
b_hamar;Hamar;;;;;;;;;;;;;x
b_hame;Hame;;;;;;;;;;;;;x
b_hammerhal;Hammerhal;;;;;;;;;;;;;x
b_hammerhall;Hammerhall;;;;;;;;;;;;;x
b_hamvirsrest;Hamvir's Rest;;;;;;;;;;;;;x
b_hanangm;Hanangm;;;;;;;;;;;;;x
b_hanar;Hanar;;;;;;;;;;;;;x
b_hanatok;Hanatok;;;;;;;;;;;;;x
b_handumur;Handumur;;;;;;;;;;;;;x
b_hanilu;Hanilu;;;;;;;;;;;;;x
b_hanima;Hanima;;;;;;;;;;;;;x
b_hanju_o;Hanju-o;;;;;;;;;;;;;x
b_hankhchima;Hankhchima;;;;;;;;;;;;;x
b_hanley;Hanley;;;;;;;;;;;;;x
b_hannyi;Hannyi;;;;;;;;;;;;;x
b_hanou;Hanou;;;;;;;;;;;;;x
b_hanousa_a;Hanousa-a;;;;;;;;;;;;;x
b_hanshi;Hanshi;;;;;;;;;;;;;x
b_han_tszhou;Han-Tszhou;;;;;;;;;;;;;x
b_hao;Hao;;;;;;;;;;;;;x
b_haobao;Haobao;;;;;;;;;;;;;x
b_haocian;Haocian;;;;;;;;;;;;;x
b_haocoulai;Haocoulai;;;;;;;;;;;;;x
b_haradruhn;Harad-Ruhn;;;;;;;;;;;;;x
b_harakk;Harakk;;;;;;;;;;;;;x
b_haran;Haran;;;;;;;;;;;;;x
b_harar;Harar;;;;;;;;;;;;;x
b_harata;Harata;;;;;;;;;;;;;x
b_harcane;Harcane;;;;;;;;;;;;;x
b_hardrock;Hardrock;;;;;;;;;;;;;x
b_hardscale;Hardscale;;;;;;;;;;;;;x
b_hardscrabble;Hardscrabble;;;;;;;;;;;;;x
b_hardwater;Harwater;;;;;;;;;;;;;x
b_harescross;Hare's Cross;;;;;;;;;;;;;x
b_hargesa;Hargesa;;;;;;;;;;;;;x
b_hargeysa;Hargeysa;;;;;;;;;;;;;x
b_harguesa;Harguesa;;;;;;;;;;;;;x
b_harien;Harien;;;;;;;;;;;;;x
b_harilin;Harilin;;;;;;;;;;;;;x
b_hariman;Hariman;;;;;;;;;;;;;x
b_harlun;Harlun;;;;;;;;;;;;;x
b_harmsfolly;Harm's Folly;;;;;;;;;;;;;x
b_harmugstalh;Harmugstalh;;;;;;;;;;;;;x
b_harmungrav;Harmungrav;;;;;;;;;;;;;x
b_haroun;Haroun;;;;;;;;;;;;;x
b_harpersruin;Harpersruin;;;;;;;;;;;;;x
b_harpersruins;Harper's Ruin;;;;;;;;;;;;;x
b_harrowdell;Harrowdell;;;;;;;;;;;;;x
b_harrowgate;Harrowgate;;;;;;;;;;;;;x
b_harrowood;Harrowood;;;;;;;;;;;;;x
b_harrowwell;Harrowwell;;;;;;;;;;;;;x
b_harsefeld;Harsefeld;;;;;;;;;;;;;x
b_harstead;Harstead;;;;;;;;;;;;;x
b_hartford;Hartford;;;;;;;;;;;;;x
b_hartlepool;Hartlepool;;;;;;;;;;;;;x
b_haruda;Haruda;;;;;;;;;;;;;x
b_hasamir;Hasamir;;;;;;;;;;;;;x
b_hasayo;Hasayo;;;;;;;;;;;;;x
b_hashika;Hashika;;;;;;;;;;;;;x
b_hasniur;Hasniur;;;;;;;;;;;;;x
b_hasteinn;Hasteinn;;;;;;;;;;;;;x
b_hastrel;Hastrel;;;;;;;;;;;;;x
b_hatarasak;Hatarasak;;;;;;;;;;;;;x
b_hatasashi;Hatasashi;;;;;;;;;;;;;x
b_hatbaen;Hatbaen;;;;;;;;;;;;;x
b_hathin;Hathin;;;;;;;;;;;;;x
b_hatluang;Hatluang;;;;;;;;;;;;;x
b_hatrachan;Hatrachan;;;;;;;;;;;;;x
b_hatrong;Hatrong;;;;;;;;;;;;;x
b_hatwan;Hatwan;;;;;;;;;;;;;x
b_haugrheim;Haugrheim;;;;;;;;;;;;;x
b_haugvik;Haugvik;;;;;;;;;;;;;x
b_havar;Havar;;;;;;;;;;;;;x
b_haven;Haven;;;;;;;;;;;;;x
b_havenbridge;Havenbridge;;;;;;;;;;;;;x
b_havenmarch;Havenmarch;;;;;;;;;;;;;x
b_havenmoor;Havenmoor;;;;;;;;;;;;;x
b_havensmite;Havensmite;;;;;;;;;;;;;x
b_haverford;Haverford;;;;;;;;;;;;;x
b_haviss;Haviss;;;;;;;;;;;;;x
b_havisti;Havisti;;;;;;;;;;;;;x
b_havngard;Havngard;;;;;;;;;;;;;x
b_hawa;Hawa;;;;;;;;;;;;;x
b_hawarden;Hawarden;;;;;;;;;;;;;x
b_hawcand;Hawcand;;;;;;;;;;;;;x
b_hawich;Hawich;;;;;;;;;;;;;x
b_hawjar;Hawjar;;;;;;;;;;;;;x
b_hawlok;Hawlok;;;;;;;;;;;;;x
b_hawlunto;Hawlunto;;;;;;;;;;;;;x
b_hawpuan;Hawpuan;;;;;;;;;;;;;x
b_hawthorn;Hawthorn;;;;;;;;;;;;;x
b_hawtu;Hawtu;;;;;;;;;;;;;x
b_haynote;Haynote;;;;;;;;;;;;;x
b_haywards;Haywards;;;;;;;;;;;;;x
b_hazari;Hazari;;;;;;;;;;;;;x
b_heartbush;Heartbush;;;;;;;;;;;;;x
b_heartgrove;Heartgrove;;;;;;;;;;;;;x
b_xith_izkul;Xith-Izkul;;;;;;;;;;;;;x
b_hearthgrove;Hearthgrove;;;;;;;;;;;;;x
b_hearthshield;Hearthshield;;;;;;;;;;;;;x
b_heartwood;Heartwood;;;;;;;;;;;;;x
b_heatgrove;Heatgrove;;;;;;;;;;;;;x
b_heath;Heath;;;;;;;;;;;;;x
b_heathgrove;Heathgrove;;;;;;;;;;;;;x
b_heccrea;Heccrea;;;;;;;;;;;;;x
b_hedbergite;Hedbergite;;;;;;;;;;;;;x
b_hedron;Hedron;;;;;;;;;;;;;x
b_hedsford;Hedsford;;;;;;;;;;;;;x
b_hegathe;Hegathe;;;;;;;;;;;;;x
b_heilbronn;Heilbronn;;;;;;;;;;;;;x
b_heimdallr;Heimdallr;;;;;;;;;;;;;x
b_heimdar;Heimdar;;;;;;;;;;;;;x
b_heimlyn;Heimlyn Keep;;;;;;;;;;;;;x
b_mar_giatha;Mar Giatha;;;;;;;;;;;;;x
b_heimthor;Heimthor;;;;;;;;;;;;;x
b_hejiro;Hejiro;;;;;;;;;;;;;x
b_hekemima;Hekemia;;;;;;;;;;;;;x
b_helarn;Helarn;;;;;;;;;;;;;x
b_helasfolly;Hela's Folly;;;;;;;;;;;;;x
b_helcat;Helcat;;;;;;;;;;;;;x
b_heldorn;Heldorn;;;;;;;;;;;;;x
b_helgar;Helgar;;;;;;;;;;;;;x
b_helgen;Helgen;;;;;;;;;;;;;x
b_helicarn;Helicarn;;;;;;;;;;;;;x
b_helier;Helier;;;;;;;;;;;;;x
b_helkarn;Helkarn;;;;;;;;;;;;;x
b_helkune;Helkune;;;;;;;;;;;;;x
b_hellfield;Hellfield;;;;;;;;;;;;;x
b_hellgard;Hellgard;;;;;;;;;;;;;x
b_helmsdeep;Helmsdeep;;;;;;;;;;;;;x
b_helnim;Helnim;;;;;;;;;;;;;x
b_helocia;Helocia;;;;;;;;;;;;;x
b_heloth;Heloth;;;;;;;;;;;;;x
b_helothre;Helothre;;;;;;;;;;;;;x
b_helpass;Helpass;;;;;;;;;;;;;x
b_helsby;Helsby;;;;;;;;;;;;;x
b_helsingborg;Helsingborg;;;;;;;;;;;;;x
b_helsker;Helsker;;;;;;;;;;;;;x
b_helstead;Helstead;;;;;;;;;;;;;x
b_helstone;Helstone;;;;;;;;;;;;;x
b_helstrom;Helstrom;;;;;;;;;;;;;x
b_helune;Helune;;;;;;;;;;;;;x
b_helwatch;Helwatch;;;;;;;;;;;;;x
b_hendaye;Hendaye;;;;;;;;;;;;;x
b_henfield;Henfield;;;;;;;;;;;;;x
b_henim;Henim;;;;;;;;;;;;;x
b_henius;Henius;;;;;;;;;;;;;x
b_heran;Heran;;;;;;;;;;;;;x
b_hermaeus;Hermaeus;;;;;;;;;;;;;x
b_herne;Herne;;;;;;;;;;;;;x
b_heroden;Heroden;;;;;;;;;;;;;x
b_herohill;Hero Hill;;;;;;;;;;;;;x
b_herpung;Herpung;;;;;;;;;;;;;x
b_hesdin;Hesdin;;;;;;;;;;;;;x
b_hesthodertake;Hosthodertake;;;;;;;;;;;;;x
b_heswall;Heswall;;;;;;;;;;;;;x
b_hetom;Hetom;;;;;;;;;;;;;x
b_hewport;Hewport;;;;;;;;;;;;;x
b_hewsbane;Hew's Bane;;;;;;;;;;;;;x
b_hewshore;Hewshore;;;;;;;;;;;;;x
b_heybury;Heybury;;;;;;;;;;;;;x
b_heyford;Heyford;;;;;;;;;;;;;x
b_heyglen;Heyglen;;;;;;;;;;;;;x
b_hiamia;Hiamia;;;;;;;;;;;;;x
b_hiamou;Hiamou;;;;;;;;;;;;;x
b_hianwo;Hianwo;;;;;;;;;;;;;x
b_hiapia;Hiapia;;;;;;;;;;;;;x
b_hiarnia;Hiarnia;;;;;;;;;;;;;x
b_hibon;Hibon;;;;;;;;;;;;;x
b_highbutton;Highbutton;;;;;;;;;;;;;x
b_highcairn;High Cairn;;;;;;;;;;;;;x
b_highfane;Highfane;;;;;;;;;;;;;x
b_highgate;Highgate;;;;;;;;;;;;;x
b_highglen;High Glen;;;;;;;;;;;;;x
b_highgold;Highgold;;;;;;;;;;;;;x
b_highmont;Highmont;;;;;;;;;;;;;x
b_highpalm;Highpalm;;;;;;;;;;;;;x
b_highpass;Ikinaluk;;;;;;;;;;;;;x
b_highpeak;High Peak;;;;;;;;;;;;;x
b_highpoint;Highpoint;;;;;;;;;;;;;x
b_hightree;Hightree;;;;;;;;;;;;;x
b_highwind;Highwind;;;;;;;;;;;;;x
b_hilah;Hilah;;;;;;;;;;;;;x
b_hildrheim;Hildrheim;;;;;;;;;;;;;x
b_hilfa;Hilfa;;;;;;;;;;;;;x
b_hillgrund;Hillgrund;;;;;;;;;;;;;x
b_himachi;Himachi;;;;;;;;;;;;;x
b_himatsu;Himatsu;;;;;;;;;;;;;x
b_himino;Himino;;;;;;;;;;;;;x
b_himmelhost;Himmelhost;;;;;;;;;;;;;x
b_hinerion;Hinerion;;;;;;;;;;;;;x
b_hinmo;Hinmo;;;;;;;;;;;;;x
b_hiralia;Hiralia;;;;;;;;;;;;;x
b_hircine;Hircine;;;;;;;;;;;;;x
b_hisor;Hisor;;;;;;;;;;;;;x
b_histen;Histen;;;;;;;;;;;;;x
b_hiut;Hi'ut;;;;;;;;;;;;;x
b_hjaalmarch;Hjaalmarch;;;;;;;;;;;;;x
b_hjaldarr;Hjaldarr;;;;;;;;;;;;;x
b_hjaldheim;Hjaldheim;;;;;;;;;;;;;x
b_hjalfdarr;Hjaldarr;;;;;;;;;;;;;x
b_hlaalu;Hlaalu District;;;;;;;;;;;;;x
b_hlaalufarm;Hlaalu Farm;;;;;;;;;;;;;x
b_hlabapa;Hlabapa;;;;;;;;;;;;;x
b_hlaben;Hla-Ben;;;;;;;;;;;;;x
b_hlabular;Hla Bulor;;;;;;;;;;;;;x
b_hlabulor;Hlabulor;;;;;;;;;;;;;x
b_hlactho;Hlactho;;;;;;;;;;;;;x
b_hladan;Hladan;;;;;;;;;;;;;x
b_hladeron;Hladeron;;;;;;;;;;;;;x
b_hlagar;Hlagar;;;;;;;;;;;;;x
b_hlahuin;Hla-Huin;;;;;;;;;;;;;x
b_hlamon;Hlamon;;;;;;;;;;;;;x
b_hlanoc;Hlanoc;;;;;;;;;;;;;x
b_hlaoad;Hlaoad;;;;;;;;;;;;;x
b_hlaodin;Hla-Odin;;;;;;;;;;;;;x
b_hlaoeth;Hla-Oeth;;;;;;;;;;;;;x
b_hlaran;Hlaran;;;;;;;;;;;;;x
b_hlarvy;Hlarvy;;;;;;;;;;;;;x
b_hlasalem;Hlasalem;;;;;;;;;;;;;x
b_hlasham;Hlasham;;;;;;;;;;;;;x
b_hlatan;Hlatan;;;;;;;;;;;;;x
b_hlayan;Hlayan;;;;;;;;;;;;;x
b_hleran;Hleran;;;;;;;;;;;;;x
b_hlerayn;Hlerayn;;;;;;;;;;;;;x
b_hlormaren;Hlormaren;;;;;;;;;;;;;x
b_hnas;Hnas;;;;;;;;;;;;;x
b_hobsfall;Hob's Fall;;;;;;;;;;;;;x
b_hockley;Hockley;;;;;;;;;;;;;x
b_hodenhal;Hodenhal;;;;;;;;;;;;;x
b_hodorsheim;Hodorsheim;;;;;;;;;;;;;x
b_holamaya;Holamayan;;;;;;;;;;;;;x
b_holdar;Holdar;;;;;;;;;;;;;x
b_holdhall;Holdhall;;;;;;;;;;;;;x
b_holgeir;Holgeir;;;;;;;;;;;;;x
b_hollowhood;Hollowhood;;;;;;;;;;;;;x
b_hollowmont;Hollowmont;;;;;;;;;;;;;x
b_hollyfalls;Holly Falls;;;;;;;;;;;;;x
b_hollyfrost;Hollyfrost;;;;;;;;;;;;;x
b_holtgast;Holtgast;;;;;;;;;;;;;x
b_holuf;Holuf;;;;;;;;;;;;;x
b_homestead;Homestead;;;;;;;;;;;;;x
b_honchai;Honchai;;;;;;;;;;;;;x
b_honchima;Honchima;;;;;;;;;;;;;x
b_hone;Hone;;;;;;;;;;;;;x
b_honeypike;Honeypike;;;;;;;;;;;;;x
b_honeystrand;Honeystrand;;;;;;;;;;;;;x
b_honhima;Honhima;;;;;;;;;;;;;x
b_honningbrew;Honningbrew;;;;;;;;;;;;;x
b_honou;Honou;;;;;;;;;;;;;x
b_honounyi;Honounyi;;;;;;;;;;;;;x
b_honro;Honro;;;;;;;;;;;;;x
b_hontsgyi;Hontsgyi;;;;;;;;;;;;;x
b_hon_chiro;Hon-Chiro;;;;;;;;;;;;;x
b_horgrsgard;Horgrsgard;;;;;;;;;;;;;x
b_horley;Horley;;;;;;;;;;;;;x
b_horley_barony;Horley;;;;;;;;;;;;;x
b_horm;Horm;;;;;;;;;;;;;x
b_hornberg;Hornberg;;;;;;;;;;;;;x
b_horncoal;Horncoal;;;;;;;;;;;;;x
b_horsestable;Horsestable;;;;;;;;;;;;;x
b_horunn;Horunn;;;;;;;;;;;;;x
b_horville;Horville;;;;;;;;;;;;;x
b_host;Host;;;;;;;;;;;;;x
b_hoth;Hoth;;;;;;;;;;;;;x
b_hou;Hou;;;;;;;;;;;;;x
b_houpiann;Houpiann;;;;;;;;;;;;;x
b_housedres;Dres;;;;;;;;;;;;;x
b_househlaalu;Hlaalu;;;;;;;;;;;;;x
b_houseindoril;Indoril;;;;;;;;;;;;;x
b_houseredoran;Redoran;;;;;;;;;;;;;x
b_housetelvanni;Telvanni;;;;;;;;;;;;;x
b_howling;Howling;;;;;;;;;;;;;x
b_hradec;Hradec;;;;;;;;;;;;;x
b_hraggard;Hraggard;;;;;;;;;;;;;x
b_hraggen;Hraggen;;;;;;;;;;;;;x
b_hraggstad;Hraggstad;;;;;;;;;;;;;x
b_hragstad;Hragstad;;;;;;;;;;;;;x
b_hrol;Hrol's Hillock;;;;;;;;;;;;;x
b_hraora;Hraora;;;;;;;;;;;;;x
b_hravno;Hravno;;;;;;;;;;;;;x
b_hrohtin;Hrohtin;;;;;;;;;;;;;x
b_hroldan;Hroldan;;;;;;;;;;;;;x
b_hrostyd;Hrostyd;;;;;;;;;;;;;x
b_hrota;Hrota;;;;;;;;;;;;;x
b_hrotanda;Hrotanda;;;;;;;;;;;;;x
b_hrotgunn;Hrotgunn;;;;;;;;;;;;;x
b_hrothgar;Hrothgar;;;;;;;;;;;;;x
b_hrothmond;Hrothmond's Bane;;;;;;;;;;;;;x
b_hrotrusk;Hrotrusk;;;;;;;;;;;;;x
b_hrotrynn;Hrotrynn;;;;;;;;;;;;;x
b_hrotsker;Hrotsker;;;;;;;;;;;;;x
b_huabueng;Hua Bueng;;;;;;;;;;;;;x
b_huachang;Hua Chang;;;;;;;;;;;;;x
b_huadahan;Hua Dahan;;;;;;;;;;;;;x
b_huadung;Hua Dung;;;;;;;;;;;;;x
b_huakhoi;Hua Khoi;;;;;;;;;;;;;x
b_huala;Hua La;;;;;;;;;;;;;x
b_huanchi;Huanchi;;;;;;;;;;;;;x
b_huanezhou;Huanezhou;;;;;;;;;;;;;x
b_huanhima;Huanhima;;;;;;;;;;;;;x
b_huani;Huani;;;;;;;;;;;;;x
b_huaniangm;Huaniangm;;;;;;;;;;;;;x
b_huanju_o;Huanju-o;;;;;;;;;;;;;x
b_huanro;Huanro;;;;;;;;;;;;;x
b_huantu;Huantu;;;;;;;;;;;;;x
b_huanzhou;Huanzhou;;;;;;;;;;;;;x
b_huan_a;Huan-a;;;;;;;;;;;;;x
b_huan_vsechi;Huan-Vsechi;;;;;;;;;;;;;x
b_huaphun;Hua Phun;;;;;;;;;;;;;x
b_huathong;Hua Thong;;;;;;;;;;;;;x
b_huathum;Hua Thum;;;;;;;;;;;;;x
b_huauna;Huauna;;;;;;;;;;;;;x
b_hudenhorst;Hudenhorst;;;;;;;;;;;;;x
b_hudiksvall;Hudiksvall;;;;;;;;;;;;;x
b_hughge;Hughge;;;;;;;;;;;;;x
b_hugmore;Hugmore;;;;;;;;;;;;;x
b_hulenar;Hulenar;;;;;;;;;;;;;x
b_hulu;Hulu;;;;;;;;;;;;;x
